Customer ID,Churn Label,Account Length (in months),Local Calls,Local Mins,Intl Calls,Intl Mins,Intl Active,Intl Plan,Extra International Charges,Customer Service Calls,Avg Monthly GB Download,Unlimited Data Plan,Extra Data Charges,State,Phone Number,Gender,Age,Under 30,Senior,Group,Number of Customers in Group,Device Protection & Online Backup,Contract Type,Payment Method,Monthly Charge,Total Charges,Churn Category,Churn Reason
6365WUQJ,No,4,14,47.5,0,0,No,no,0,0,1,No,6,NH,9428127849,Female,30,No,No,No,0,No,Month-to-Month,Credit Card,42,165,,
3088MHDC,No,35,115,242.1,0,0,No,no,0,0,1,Yes,0,IN,8859635240,Female,41,No,No,No,0,Yes,Month-to-Month,Direct Debit,61,2097,,
2817QXJA,No,14,43,100.3,0,0,No,no,0,0,0,No,0,NY,7594564626,Female,45,No,No,No,0,No,Two Year,Credit Card,12,172,,
0082ADJL,No,52,99,209.5,0,0,No,no,0,0,8,Yes,0,AR,9404210670,Male,37,No,No,No,0,Yes,Two Year,Direct Debit,27,1388,,
0927FSMY,No,49,246,643.2,0,0,No,no,0,0,3,No,33,UT,7150233800,Male,62,No,No,No,0,No,Two Year,Direct Debit,62,3085,,
7619TIAJ,No,60,210,841,0,0,No,no,0,0,1,Yes,0,DC,8988065525,Male,47,No,No,No,0,Yes,One Year,Direct Debit,48,2875,,
7680RLRV,No,40,200,476.2,0,0,No,no,0,0,9,Yes,0,AZ,8879574106,Male,57,No,No,No,0,No,Month-to-Month,Direct Debit,47,1850,,
2192PVOZ,No,68,694,1080.2,0,0,No,no,0,0,4,Yes,0,KS,7509010777,Male,63,No,No,No,0,No,Two Year,Credit Card,29,1936,,
2472KMFK,Yes,4,7,15.5,0,0,No,no,0,0,9,No,26,CA,7566847559,Female,45,No,No,No,0,Yes,Month-to-Month,Credit Card,16,63,,
9625QNNY,No,5,36,72,0,0,No,no,0,0,5,Yes,0,IN,9008507190,Female,45,No,No,No,0,No,Month-to-Month,Credit Card,25,111,,
8802VFST,No,6,26,57.9,0,0,No,no,0,0,10,Yes,0,RI,7853165139,Female,40,No,No,No,0,No,Month-to-Month,Direct Debit,29,168,,
7401WRLI,No,25,109,275.2,0,0,No,no,0,0,5,Yes,0,CT,9779602389,Female,37,No,No,No,0,Yes,Month-to-Month,Credit Card,17,431,,
5793CHUS,No,42,203,550.5,0,0,No,no,0,0,10,Yes,0,ME,7357844457,Female,25,Yes,No,No,0,Yes,Two Year,Credit Card,38,1625,,
6495EEFL,No,4,7,16.6,0,0,No,no,0,0,0,No,0,MD,8042519921,Female,36,No,No,No,0,No,Month-to-Month,Credit Card,10,41,,
1461STWS,No,69,378,754.2,0,0,No,no,0,0,1,Yes,0,NC,9505682095,Male,38,No,No,No,0,Yes,One Year,Credit Card,50,3426,,
4124TPIE,No,69,134,277.7,345,952.2,Yes,yes,0,0,9,Yes,0,IL,7523395481,Male,68,No,Yes,No,0,Yes,Two Year,Direct Debit,51,3520,,
1801BZIL,No,39,166,424.1,0,0,No,no,0,0,3,Yes,0,IN,8071289389,Male,72,No,Yes,No,0,No,Two Year,Direct Debit,50,1934,,
4511PTMJ,No,15,42,123.1,0,0,No,no,0,0,0,No,0,IA,7206878402,Female,34,No,No,No,0,No,Two Year,Credit Card,10,159,,
8655RRML,No,27,133,371.1,108,324,Yes,yes,0,0,0,No,0,VT,7505314588,Female,54,No,No,No,0,No,One Year,Credit Card,12,322,,
8647SXXI,No,47,245,751.6,0,0,No,no,0,0,8,Yes,0,LA,7818406449,Female,60,No,No,No,0,No,Month-to-Month,Direct Debit,25,1166,,
2465SJUY,No,1,2,5,0,0,No,no,0,0,0,No,0,SC,8471794909,Male,32,No,No,No,0,No,Month-to-Month,Credit Card,12,12,,
4078ZXCF,No,1,2,4,0,0,No,no,0,0,0,No,0,ID,7821521374,Male,22,Yes,No,No,0,No,Month-to-Month,Direct Debit,10,10,,
8550DJDF,No,38,206,603.4,0,0,No,no,0,0,4,Yes,0,MO,9107368374,Female,51,No,No,No,0,Yes,One Year,Direct Debit,35,1339,,
3986FWFZ,No,66,530,985.4,0,0,No,no,0,0,7,Yes,0,ME,8266898857,Male,68,No,Yes,No,0,Yes,One Year,Direct Debit,64,4208,,
4961QXJB,No,25,68,174.2,0,0,No,no,0,0,6,No,53,MS,7994776314,Female,37,No,No,No,0,Yes,One Year,Direct Debit,32,788,,
2723UHOY,No,63,299,754,504,491.4,Yes,yes,0,0,3,Yes,0,SD,9667423933,Male,57,No,No,No,0,No,One Year,Credit Card,24,1522,,
4191OHCG,No,17,121,273.7,68,164.9,Yes,yes,0,0,3,Yes,0,GA,8169611268,Male,79,No,Yes,No,0,No,Two Year,Credit Card,39,661,,
7583AUWV,No,67,430,805.5,0,0,No,no,0,0,0,No,0,VT,8141184110,Female,39,No,No,No,0,No,Two Year,Credit Card,14,953,,
4815HHHJ,No,1,6,14,0,0,No,no,0,0,7,Yes,0,WV,7977565197,Female,31,No,No,No,0,Yes,Month-to-Month,Direct Debit,40,40,,
4747YXUW,No,66,365,1053.2,0,0,No,no,0,0,5,Yes,0,SC,9982648154,Male,39,No,No,No,0,Yes,One Year,Direct Debit,52,3400,,
0882ZCSU,No,1,1,4,0,0,No,no,0,0,10,No,5,AZ,8064163381,Female,20,Yes,No,No,0,No,Month-to-Month,Direct Debit,24,24,,
5964XAYV,No,18,71,271,0,0,No,no,0,0,9,Yes,0,WV,9352435002,Female,45,No,No,No,0,No,Month-to-Month,Credit Card,19,342,,
8410FIPN,No,13,89,177.1,0,0,No,no,0,0,0,No,0,NJ,7531967427,Male,36,No,No,No,0,No,Month-to-Month,Direct Debit,16,207,,
6154ANYU,No,7,47,89.9,28,77.7,Yes,yes,0,0,3,Yes,0,OK,7159145958,Female,61,No,No,No,0,No,Month-to-Month,Direct Debit,44,331,,
3459ASLK,No,48,160,577,0,0,No,no,0,0,1,Yes,0,LA,9308315370,Female,75,No,Yes,No,0,No,Two Year,Credit Card,19,894,,
5323FWYY,No,40,72,242.9,160,488,Yes,yes,0,0,5,Yes,0,WV,8908496907,Male,41,No,No,No,0,Yes,One Year,Credit Card,24,988,,
7611POSB,No,16,88,206.1,0,0,No,no,0,0,0,No,0,IN,9895331537,Female,23,Yes,No,No,0,No,One Year,Direct Debit,11,181,,
0984KLZM,No,72,437,867.1,0,0,No,no,0,0,5,Yes,0,IA,9284471170,Female,53,No,No,No,0,Yes,One Year,Direct Debit,63,4531,,
9113GTPQ,No,2,9,28.8,0,0,No,no,0,0,7,Yes,0,MT,8470639554,Female,67,No,Yes,No,0,No,Two Year,Direct Debit,55,121,,
1539AEIA,No,71,97,355.1,0,0,No,no,0,0,12,No,43,NY,9176491017,Female,63,No,No,No,0,Yes,One Year,Direct Debit,60,4297,,
9106SZPH,No,12,51,129.3,0,0,No,no,0,0,5,Yes,0,FL,9867443728,Male,47,No,No,No,0,No,Month-to-Month,Credit Card,34,401,,
0253RQZB,No,54,161,322.4,0,0,No,no,0,0,7,Yes,0,CO,7746156439,Female,50,No,No,No,0,No,One Year,Direct Debit,21,1119,,
4749BWVN,No,70,348,628.4,0,0,No,no,0,0,9,Yes,0,AZ,8177917323,Female,29,Yes,No,No,0,Yes,Two Year,Credit Card,58,4049,,
3421MOIN,No,27,79,246.1,0,0,No,no,0,0,7,Yes,0,NE,9480855266,Male,51,No,No,No,0,No,Month-to-Month,Credit Card,25,681,,
7076OUBA,No,21,122,271.3,0,0,No,no,0,0,0,No,0,WY,9141560368,Male,37,No,No,No,0,No,Month-to-Month,Credit Card,8,158,,
9065KEXN,No,65,117,326.1,0,0,No,no,0,0,5,Yes,0,MO,7258717063,Female,66,No,Yes,No,0,Yes,Two Year,Credit Card,37,2421,,
1170XVEG,No,57,207,568,0,0,No,no,0,0,23,No,78,IL,8557680155,Male,29,Yes,No,No,0,Yes,Two Year,Direct Debit,30,1688,,
4816RABA,No,18,83,164,0,0,No,no,0,0,0,No,0,LA,9547353660,Male,25,Yes,No,No,0,No,Two Year,Credit Card,12,222,,
3195CATY,No,31,134,376.1,0,0,No,no,0,0,13,Yes,0,AZ,9294278391,Male,29,Yes,No,No,0,Yes,One Year,Direct Debit,59,1837,,
7130XDMQ,No,52,124,364.9,0,0,No,no,0,0,10,Yes,0,OK,9815351569,Male,33,No,No,No,0,Yes,Two Year,Credit Card,55,2861,,
7555ATEQ,No,47,261,702.4,0,0,No,no,0,0,1,Yes,0,GA,9242340815,Female,59,No,No,No,0,Yes,One Year,Direct Debit,38,1792,,
0333RSML,No,10,44,83.6,0,0,No,no,0,0,1,Yes,0,AK,9913429621,Female,70,No,Yes,No,0,No,Two Year,Direct Debit,28,296,,
6891EMIE,No,56,118,338.3,0,0,No,no,0,0,5,No,48,NJ,9783223084,Male,66,No,Yes,No,0,No,Two Year,Direct Debit,38,2128,,
4968LPPW,No,65,277,845.5,0,0,No,no,0,0,0,No,0,WI,9117833723,Male,21,Yes,No,No,0,No,Two Year,Credit Card,15,967,,
6307VTPR,No,71,331,785.8,0,0,No,no,0,0,7,Yes,0,OR,7837897079,Male,34,No,No,No,0,Yes,Two Year,Credit Card,35,2479,,
0817YQFZ,No,2,13,23,0,0,No,no,0,0,0,No,0,MI,7296682112,Female,37,No,No,No,0,No,Month-to-Month,Credit Card,12,28,,
8091MANO,No,42,282,582.2,0,0,No,no,0,0,1,Yes,0,ID,8727872156,Female,55,No,No,No,0,Yes,One Year,Direct Debit,38,1594,,
0939ZFDO,No,58,112,348.4,0,0,No,no,0,0,27,Yes,0,UT,8721998427,Female,24,Yes,No,No,0,No,One Year,Direct Debit,32,1831,,
6323IGPR,No,8,44,113.2,0,0,No,no,0,0,0,No,0,WY,7562670477,Female,59,No,No,No,0,No,Month-to-Month,Credit Card,11,80,,
2178EKWH,No,67,139,532.8,0,0,No,no,0,0,7,Yes,0,IN,9753138029,Female,61,No,No,No,0,Yes,Month-to-Month,Credit Card,20,1332,,
8551FWVD,No,1,2,6,0,0,No,no,0,0,5,Yes,0,CO,9401900927,Male,34,No,No,No,0,No,Month-to-Month,Credit Card,39,39,,
9610FEJG,No,56,387,734.2,0,0,No,no,0,0,0,No,0,CO,7642272295,Male,29,Yes,No,No,0,No,One Year,Credit Card,12,703,,
5721TEVI,No,4,10,19.3,0,0,No,no,0,0,0,No,0,WI,8146107155,Male,23,Yes,No,No,0,No,Month-to-Month,Credit Card,9,34,,
7536NFZW,No,64,435,1027.9,0,0,No,no,0,0,9,Yes,0,ID,8694946830,Male,58,No,No,No,0,Yes,Two Year,Direct Debit,51,3305,,
6655LIXS,Yes,26,182,411.2,0,0,No,no,0,0,18,Yes,0,CA,8926378691,Male,23,Yes,No,No,0,No,One Year,Direct Debit,26,679,,
9121LTNL,No,62,141,369.6,0,0,No,no,0,0,1,Yes,0,MN,7498955288,Male,47,No,No,No,0,Yes,Month-to-Month,Direct Debit,57,3533,,
6487IBKM,No,70,134,280.2,0,0,No,no,0,0,2,Yes,0,NC,8869786587,Female,48,No,No,No,0,Yes,Two Year,Direct Debit,43,3046,,
1523NLGD,No,43,244,602,172,442.9,Yes,yes,0,0,4,Yes,0,WY,7175726770,Female,60,No,No,No,0,Yes,Two Year,Credit Card,40,1732,,
1352KNGO,No,18,55,109.5,72,167.4,Yes,yes,0,0,24,Yes,0,MN,9092886126,Male,19,Yes,No,No,0,No,Month-to-Month,Direct Debit,34,618,,
2217WASO,No,55,88,276.4,0,0,No,no,0,0,0,No,0,UT,8207465204,Female,61,No,No,No,0,No,Two Year,Direct Debit,12,674,,
7456KXWM,No,4,17,56.7,0,0,No,no,0,0,0,No,0,NJ,9835140888,Female,30,No,No,No,0,No,Month-to-Month,Credit Card,7,29,,
8462NTPU,No,33,267,521.8,0,0,No,no,0,0,0,No,0,NV,7828862106,Female,25,Yes,No,No,0,No,One Year,Paper Check,7,243,,
8334PUXS,No,63,316,755.9,0,0,No,no,0,0,0,No,0,HI,9609321108,Female,63,No,No,No,0,No,Two Year,Direct Debit,10,620,,
7842AWBL,No,68,141,407.3,0,0,No,no,0,0,8,Yes,0,DC,8126826183,Female,82,No,Yes,No,0,Yes,Two Year,Direct Debit,69,4652,,
0473XRIZ,No,45,98,313.3,180,612,Yes,yes,0,0,6,Yes,0,OR,8089091634,Female,52,No,No,No,0,Yes,Two Year,Credit Card,17,753,,
0255YERV,No,56,271,893.7,0,0,No,no,0,0,7,Yes,0,VT,9914969216,Male,38,No,No,No,0,Yes,Month-to-Month,Direct Debit,39,2162,,
1068MARP,No,26,89,233.1,0,0,No,no,0,0,2,Yes,0,WV,8054838997,Female,58,No,No,No,0,No,Month-to-Month,Direct Debit,24,627,,
9622BKWV,No,73,327,732.4,0,0,No,no,0,0,14,Yes,0,KY,7814055772,Female,27,Yes,No,No,0,Yes,Two Year,Direct Debit,52,3810,,
4824DZVT,No,72,323,866.7,0,0,No,no,0,0,7,Yes,0,NJ,7959482868,Female,58,No,No,No,0,Yes,Two Year,Direct Debit,29,2125,,
2929OMGD,No,21,76,206.6,0,0,No,no,0,0,3,No,17,AZ,8019306535,Female,64,No,No,No,0,No,Month-to-Month,Direct Debit,35,726,,
4140JQIZ,No,72,333,1012.9,0,0,No,no,0,0,20,Yes,0,ID,9670504911,Female,29,Yes,No,No,0,Yes,Two Year,Credit Card,54,3916,,
5381LCYG,No,61,332,847.4,0,0,No,no,0,0,18,Yes,0,IA,9084138008,Male,33,No,No,No,0,Yes,One Year,Direct Debit,42,2565,,
6851LRBD,No,11,78,158.4,0,0,No,no,0,0,8,Yes,0,MA,8000620220,Female,21,Yes,No,No,0,No,One Year,Paper Check,22,250,,
9229THTY,No,2,17,35.4,0,0,No,no,0,0,1,Yes,0,VT,9115052905,Male,57,No,No,No,0,No,Month-to-Month,Credit Card,41,90,,
3244NMRD,No,26,107,264.8,0,0,No,no,0,0,0,No,0,KY,8091891182,Male,29,Yes,No,No,0,No,One Year,Direct Debit,10,274,,
7419ANTT,No,42,197,503.9,0,0,No,no,0,0,3,Yes,0,IN,8380542167,Female,43,No,No,No,0,No,One Year,Credit Card,20,846,,
3865TCUQ,No,28,172,426.2,0,0,No,no,0,0,10,Yes,0,UT,9365769851,Male,60,No,No,No,0,Yes,Month-to-Month,Credit Card,62,1755,,
3208YUJR,No,42,236,671.1,0,0,No,no,0,0,9,Yes,0,MI,9768123109,Male,72,No,Yes,No,0,Yes,One Year,Credit Card,64,2667,,
3547XVAK,No,37,186,484.7,0,0,No,no,0,0,5,Yes,0,MA,8960123230,Male,36,No,No,No,0,Yes,One Year,Paper Check,19,694,,
7779EKWV,No,45,237,534.5,0,0,No,no,0,0,7,No,82,AL,9498486755,Female,44,No,No,No,0,No,One Year,Direct Debit,47,2089,,
5954ZUGW,No,59,267,705.3,0,0,No,no,0,0,5,Yes,0,DE,8423729997,Female,49,No,No,No,0,Yes,One Year,Direct Debit,43,2526,,
2069WTJW,No,39,244,552.7,0,0,No,no,0,0,4,Yes,0,AZ,9369505547,Male,58,No,No,No,0,No,One Year,Credit Card,48,1878,,
0944HQWD,No,70,283,906.6,0,0,No,no,0,0,9,Yes,0,NV,9495188402,Male,70,No,Yes,No,0,Yes,One Year,Direct Debit,47,3306,,
9710SHMV,No,64,312,642,0,0,No,no,0,0,10,Yes,0,MO,7428427889,Male,73,No,Yes,No,0,No,One Year,Direct Debit,46,2964,,
1004GYWR,No,1,3,7,0,0,No,no,0,0,4,Yes,0,ID,7363077772,Male,65,No,Yes,No,0,No,Month-to-Month,Paper Check,22,22,,
9915HVGV,No,72,367,1144.1,0,0,No,no,0,0,5,No,41,NE,8307612307,Female,21,Yes,No,No,0,Yes,One Year,Direct Debit,34,2416,,
3091GAIR,No,67,599,1005.4,0,0,No,no,0,0,10,Yes,0,MS,9190508934,Female,21,Yes,No,No,0,Yes,Two Year,Paper Check,30,2000,,
2729RPRC,No,1,3,7,0,0,No,no,0,0,0,No,0,NV,9242613455,Female,61,No,No,No,0,No,Month-to-Month,Credit Card,12,12,,
0272LOFL,No,48,112,241.6,0,0,No,no,0,0,1,Yes,0,MS,9851064280,Female,62,No,No,No,0,Yes,Month-to-Month,Credit Card,65,3162,,
1545RYOD,No,37,234,517.5,0,0,No,no,0,0,14,No,31,NE,9999467150,Male,32,No,No,No,0,No,Month-to-Month,Direct Debit,55,2038,,
3431CBIS,Yes,32,184,446.5,0,0,No,no,0,0,5,Yes,0,CA,9039100682,Female,62,No,No,No,0,No,Month-to-Month,Direct Debit,30,956,,
6763BAER,No,4,23,56.6,0,0,No,no,0,0,10,Yes,0,NJ,8149073439,Male,49,No,No,No,0,No,Month-to-Month,Direct Debit,27,118,,
0002UBRG,No,15,34,91.8,0,0,No,no,0,0,5,Yes,0,NY,9844587291,Female,77,No,Yes,No,0,No,Two Year,Direct Debit,40,616,,
3113ZIHG,No,35,192,491.7,0,0,No,no,0,0,0,No,0,AK,9131492829,Female,59,No,No,No,0,No,One Year,Credit Card,7,259,,
0501QALP,No,56,339,892.2,0,0,No,no,0,0,2,Yes,0,NV,7205293404,Female,71,No,Yes,No,0,Yes,Two Year,Direct Debit,57,3170,,
4863QRNP,No,66,125,463.7,0,0,No,no,0,0,2,Yes,0,VT,8943028151,Male,64,No,No,No,0,No,One Year,Direct Debit,61,4062,,
0436YDAR,No,18,37,108.9,0,0,No,yes,0,0,3,Yes,0,VT,8868301401,Female,46,No,No,No,0,No,Month-to-Month,Direct Debit,47,851,,
7037IMXL,No,23,131,281.6,0,0,No,no,0,0,2,Yes,0,MI,7895704951,Female,42,No,No,No,0,Yes,One Year,Direct Debit,46,1086,,
9210EUQE,No,72,400,939,0,0,No,yes,0,0,0,No,0,UT,8007967955,Male,33,No,No,No,0,No,Two Year,Credit Card,10,724,,
8589RJYM,No,4,19,42.3,0,0,No,no,0,0,10,Yes,0,LA,9390500392,Female,24,Yes,No,No,0,No,Month-to-Month,Direct Debit,23,99,,
0712RZOU,No,19,77,230.9,0,0,No,no,0,0,3,Yes,0,RI,8746028330,Male,57,No,No,No,0,No,Month-to-Month,Direct Debit,25,473,,
6288HOXF,No,17,107,244.5,0,0,No,no,0,0,13,Yes,0,IA,9882114040,Female,59,No,No,No,0,Yes,Month-to-Month,Direct Debit,35,608,,
1991FLBX,No,38,56,150.9,0,0,No,no,0,0,8,Yes,0,NE,9721192351,Female,81,No,Yes,No,0,No,Two Year,Direct Debit,54,2055,,
2628SQCU,No,48,313,717.7,0,0,No,no,0,0,5,Yes,0,RI,9991574677,Male,49,No,No,No,0,No,One Year,Direct Debit,46,2212,,
7356YHSS,No,9,14,36.2,0,0,No,no,0,0,3,No,5,LA,9311659613,Male,45,No,No,No,0,No,Month-to-Month,Credit Card,23,212,,
5472BCDH,No,26,147,359.3,0,0,No,no,0,0,5,Yes,0,OH,8240306942,Female,49,No,No,No,0,Yes,One Year,Credit Card,37,939,,
5550IQNY,No,46,196,549.8,0,0,No,no,0,0,12,Yes,0,MO,7437333664,Male,19,Yes,No,No,0,Yes,One Year,Direct Debit,32,1459,,
2968YTIE,No,3,17,30.4,0,0,No,no,0,0,7,Yes,0,FL,7241767525,Female,37,No,No,No,0,No,Month-to-Month,Credit Card,15,51,,
7192JDSP,No,2,15,30.2,0,0,No,no,0,0,4,Yes,0,SC,7231984475,Male,44,No,No,No,0,No,Month-to-Month,Direct Debit,24,46,,
4733UCVN,No,26,54,105.1,0,0,No,no,0,0,7,Yes,0,MI,9630347491,Male,57,No,No,No,0,No,Month-to-Month,Direct Debit,32,833,,
6778HZZZ,No,2,18,33.3,0,0,No,no,0,0,1,Yes,0,OK,9964860739,Female,76,No,Yes,No,0,No,Two Year,Direct Debit,37,82,,
8659QVCN,No,59,245,654.4,0,0,No,no,0,0,7,No,80,DC,8909378189,Female,53,No,No,No,0,Yes,One Year,Direct Debit,61,3654,,
5841OYRR,No,45,205,542.3,0,0,No,no,0,0,4,Yes,0,AL,9229889827,Male,59,No,No,No,0,Yes,One Year,Direct Debit,21,969,,
3310EPNP,No,66,354,789.7,0,0,No,no,0,0,2,Yes,0,CO,7450056040,Male,42,No,No,No,0,No,One Year,Direct Debit,47,3091,,
6081BQFC,No,8,21,61,0,0,No,no,0,0,4,Yes,0,NM,9320625623,Male,59,No,No,No,0,No,Month-to-Month,Direct Debit,16,125,,
9710SZUI,No,19,65,155.9,0,0,No,no,0,0,21,Yes,0,OR,7815835965,Male,32,No,No,No,0,Yes,Month-to-Month,Direct Debit,33,642,,
7931KIQS,No,4,7,15.9,0,0,No,no,0,0,0,No,0,LA,7418182611,Male,20,Yes,No,No,0,No,Month-to-Month,Credit Card,8,32,,
3567NIHS,No,70,321,698.6,0,0,No,no,0,0,6,Yes,0,NE,7613969779,Female,30,No,No,No,0,Yes,Two Year,Direct Debit,58,4084,,
0205MYWW,No,1,4,10,0,0,No,no,0,0,4,Yes,0,MN,8714893165,Male,43,No,No,No,0,No,Month-to-Month,Credit Card,17,17,,
4230SZSF,No,8,38,107.3,0,0,No,no,0,0,1,Yes,0,MI,8030603987,Female,55,No,No,No,0,No,Month-to-Month,Direct Debit,38,288,,
4049KICX,No,52,215,623.9,0,0,No,no,0,0,0,No,0,AR,8051191136,Male,24,Yes,No,No,0,No,Two Year,Credit Card,10,538,,
8055CWOM,No,50,114,302.6,0,0,No,no,0,0,0,No,0,KS,9555324914,Male,71,No,Yes,No,0,No,One Year,Direct Debit,11,562,,
7598YNHU,No,17,108,252.5,0,0,No,no,0,0,7,Yes,0,NY,9609872088,Male,62,No,No,No,0,No,Month-to-Month,Credit Card,24,406,,
2207IIJQ,No,1,7,15,0,0,No,no,0,0,0,No,0,NM,8468952678,Male,37,No,No,No,0,No,Month-to-Month,Credit Card,7,7,,
1729NLQF,No,43,245,429.7,0,0,No,no,0,0,1,Yes,0,NY,9472128354,Male,71,No,Yes,No,0,No,Two Year,Direct Debit,55,2356,,
7940JZZV,No,16,94,240.7,0,0,No,no,0,0,0,No,0,AZ,7977716918,Female,51,No,No,No,0,No,Month-to-Month,Credit Card,10,163,,
9971EIKM,No,71,269,568.5,0,0,No,no,0,0,5,Yes,0,CO,7931843334,Female,54,No,No,No,0,Yes,Two Year,Credit Card,68,4822,,
9946PMSJ,No,2,13,30.2,0,0,No,no,0,0,3,Yes,0,TN,8139184258,Male,74,No,Yes,No,0,Yes,Two Year,Direct Debit,31,58,,
1209XNJA,No,16,61,176.6,0,0,No,no,0,0,3,Yes,0,TX,9621564432,Female,51,No,No,No,0,Yes,Month-to-Month,Credit Card,35,562,,
1310RTXJ,No,15,51,152.7,0,0,No,yes,0,0,0,No,0,ME,7226437941,Female,67,No,Yes,No,0,No,One Year,Credit Card,7,103,,
3466LSGW,No,10,40,80.1,0,0,No,no,0,0,0,No,0,MN,7978572013,Female,55,No,No,No,0,No,One Year,Credit Card,7,72,,
0746AXQI,No,1,5,14,0,0,No,no,0,0,12,No,26,MI,9780981806,Female,32,No,No,No,0,No,Month-to-Month,Credit Card,37,37,,
5426JGQV,No,51,213,662.2,0,0,No,no,0,0,2,Yes,0,MD,7884680521,Female,55,No,No,No,0,No,Month-to-Month,Direct Debit,27,1372,,
7945FDOW,No,72,363,1005.1,0,0,No,no,0,0,1,Yes,0,LA,7334384508,Male,57,No,No,No,0,Yes,Two Year,Direct Debit,48,3476,,
4303LPJG,No,49,399,790.8,0,0,No,no,0,0,2,No,73,PA,7715377166,Female,45,No,No,No,0,No,Month-to-Month,Direct Debit,39,1917,,
7264PHFK,No,74,399,736.3,0,0,No,no,0,0,6,Yes,0,AZ,8097345273,Male,46,No,No,No,0,Yes,Two Year,Direct Debit,50,3697,,
3356CDIH,No,70,402,844,0,0,No,yes,0,0,9,Yes,0,FL,9928484379,Male,69,No,Yes,No,0,Yes,Two Year,Credit Card,59,4148,,
0282IPAS,No,68,390,1027.3,0,0,No,no,0,0,1,Yes,0,LA,7948355627,Male,46,No,No,No,0,No,One Year,Credit Card,49,3353,,
8981SBVA,No,70,345,700.2,0,0,No,no,0,0,1,Yes,0,AL,8901688764,Male,39,No,No,No,0,Yes,Two Year,Direct Debit,48,3385,,
3897YWMQ,No,61,437,977.5,0,0,No,no,0,0,0,No,0,WA,8041776040,Male,46,No,No,No,0,No,Two Year,Direct Debit,10,630,,
6120VPRR,No,32,75,190.2,0,0,No,no,0,0,8,Yes,0,OK,7437118146,Female,77,No,Yes,No,0,Yes,Two Year,Direct Debit,35,1096,,
9989AZAK,No,24,98,331.5,0,0,No,no,0,0,0,No,0,MO,8998734752,Male,27,Yes,No,No,0,No,Two Year,Credit Card,8,189,,
1838QHYQ,No,6,14,31.7,0,0,No,no,0,0,3,Yes,0,IA,8424779606,Male,44,No,No,No,0,No,Month-to-Month,Credit Card,29,181,,
7995AMPQ,No,29,57,143.4,0,0,No,yes,0,0,7,Yes,0,MD,9965843985,Male,67,No,Yes,No,0,No,Two Year,Credit Card,57,1630,,
7117TZPS,No,64,95,257.6,256,768,Yes,yes,0,0,9,No,38,OH,8981875767,Male,36,No,No,No,0,No,One Year,Credit Card,58,3753,,
0911GXNO,No,20,58,138.1,0,0,No,no,0,0,17,Yes,0,MN,9667833177,Female,24,Yes,No,No,0,No,Month-to-Month,Direct Debit,59,1165,,
3715WXUF,No,16,111,233.5,0,0,No,no,0,0,0,No,0,SD,9194647387,Male,23,Yes,No,No,0,No,One Year,Credit Card,10,149,,
7532TKEZ,No,34,238,405,0,0,No,no,0,0,2,Yes,0,WY,9065684029,Female,59,No,No,No,0,Yes,Month-to-Month,Direct Debit,25,839,,
6235AHCT,No,34,173,368.7,0,0,No,no,0,0,2,Yes,0,AL,9996343661,Female,79,No,Yes,No,0,No,Two Year,Direct Debit,31,1032,,
5056NXUZ,No,1,7,15,4,13.3,Yes,yes,0,0,0,No,0,NV,9480076064,Female,33,No,No,No,0,No,Month-to-Month,Credit Card,7,7,,
2497NVLL,No,58,177,465.1,0,0,No,no,0,0,2,Yes,0,IN,7986454830,Male,42,No,No,No,0,No,Month-to-Month,Direct Debit,19,1112,,
7957VIDB,No,40,91,198.6,0,0,No,no,0,0,13,Yes,0,SC,8113114186,Female,31,No,No,No,0,No,Month-to-Month,Credit Card,42,1665,,
9591CPYP,No,3,11,26,0,0,No,no,0,0,2,No,0,NM,7580202190,Female,51,No,No,No,0,No,Month-to-Month,Direct Debit,46,133,,
4192ZTQL,No,9,40,96.5,0,0,No,no,0,0,4,Yes,0,NJ,9141656072,Male,61,No,No,No,0,No,Month-to-Month,Credit Card,34,295,,
6070CWBF,No,35,153,451.2,0,0,No,no,0,0,9,Yes,0,MS,7778169526,Male,68,No,Yes,No,0,No,One Year,Credit Card,34,1177,,
3309UNOZ,No,9,38,85.2,0,0,No,no,0,0,20,Yes,0,FL,8462785950,Male,29,Yes,No,No,0,Yes,Month-to-Month,Credit Card,37,353,,
5519SZPN,No,48,236,570.1,0,0,No,no,0,0,0,No,0,TX,8183998994,Female,33,No,No,No,0,No,One Year,Direct Debit,9,438,,
1238ZMHW,No,9,43,97,0,0,No,no,0,0,4,No,13,IL,7375112401,Female,44,No,No,No,0,No,Month-to-Month,Direct Debit,24,212,,
5881VGEL,No,24,60,171,0,0,No,no,0,0,2,Yes,0,NC,7949046680,Male,55,No,No,No,0,No,Month-to-Month,Credit Card,60,1465,,
2699OKTX,No,1,3,11,0,0,No,no,0,0,5,Yes,0,WV,9461901090,Male,68,No,Yes,No,0,No,Two Year,Direct Debit,30,30,,
2446HPDR,No,38,90,190.7,152,414.2,Yes,yes,0,0,3,Yes,0,MA,7589990086,Female,42,No,No,No,0,Yes,Month-to-Month,Direct Debit,31,1184,,
8363NXMZ,No,35,102,313.4,0,0,No,no,0,0,7,No,38,AL,7148478680,Male,37,No,No,No,0,No,Month-to-Month,Direct Debit,27,956,,
